Date,Site,Area,Shift,ICU/IMC Needs,Float Filled,Unfilled,Float Cancelled,Over,On-Call,Unit Filled,Support staff requested,Support staff filled,Comments Unit Staff Floating,Staffing to grid?
4/9/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,,,,
4/9/2020,Hospital 3,ICU,N,0,0,0,0,0,0,0,,,,
4/9/2020,Hospital 4,ICU,N,0,0,0,0,0,0,0,,,,
4/9/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,,,,
4/9/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,,,,
4/9/2020,Float,ICU,N,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 1,SICU,A,1,0,1,0,0,0,0,,,,
4/10/2020,Hospital 1,MICU,A,1,1,0,0,0,0,0,,,,
4/10/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 3,ICU,A,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 4,ICU,A,1,0,1,0,0,0,0,,,,
4/10/2020,Hospital 5,ICU,A,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,,,,
4/10/2020,Float,ICU,A,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,,,,
4/10/2020,Float,ICU,D,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 1,MICU,q11,1,1,0,0,0,0,0,,,,
4/10/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,,,,
4/10/2020,Float,ICU,q11,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,,,,
4/10/2020,Float,ICU,E,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 1,SICU,P,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 1,MICU,P,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 2,ICU,P,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 3,ICU,P,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 4,ICU,P,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 5,ICU,P,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,,,,
4/10/2020,Float,ICU,P,0,0,0,4,0,0,0,,,,
4/10/2020,Hospital 1,SICU,N,1,1,0,0,0,0,0,,,,
4/10/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 3,ICU,N,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 4,ICU,N,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,,,,
4/10/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,,,,
4/10/2020,Float,ICU,N,0,0,0,2,0,0,0,,,,
4/11/2020,Hospital 1,SICU,A,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 1,MICU,A,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,ICU,A,1,1,0,0,0,0,0,1 PB,,,
4/11/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 3,ICU,A,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 4,ICU,A,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 5,ICU,A,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,,,,
4/11/2020,Float,ICU,A,0,0,0,4,0,0,0,,,,
4/11/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,,,,
4/11/2020,Float,ICU,D,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 1,MICU,q11,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,,,,
4/11/2020,Float,ICU,q11,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,,,,
4/11/2020,Float,ICU,E,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 1,SICU,P,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 1,MICU,P,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,ICU,P,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 3,ICU,P,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 4,ICU,P,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 5,ICU,P,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,,,,
4/11/2020,Float,ICU,P,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 1,SICU,N,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 3,ICU,N,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 4,ICU,N,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,,,,
4/11/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,,,,
4/11/2020,Float,ICU,N,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,SICU,A,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,MICU,A,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 3,ICU,A,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 4,ICU,A,1,1,0,0,0,0,0,,,,
4/12/2020,Hospital 5,ICU,A,1,1,0,0,0,0,0,,,,
4/12/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,,,,
4/12/2020,Float,ICU,A,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,,,,
4/12/2020,Float,ICU,D,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,MICU,q11,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,,,,
4/12/2020,Float,ICU,q11,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,,,,
4/12/2020,Float,ICU,E,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,SICU,P,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,MICU,P,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,ICU,P,3,1,0,0,0,0,1,DSM sent over 1,,,
4/12/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 3,ICU,P,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 4,ICU,P,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 5,ICU,P,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,,,,
4/12/2020,Float,ICU,P,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,SICU,N,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 3,ICU,N,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 4,ICU,N,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,,,,
4/12/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,,,,
4/12/2020,Float,ICU,N,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,SICU,A,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,MICU,A,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 3,ICU,A,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 4,ICU,A,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 5,ICU,A,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,,,,
4/13/2020,Float,ICU,A,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,,,,
4/13/2020,Float,ICU,D,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,MICU,q11,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,,,,
4/13/2020,Float,ICU,q11,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,,,,
4/13/2020,Float,ICU,E,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,SICU,P,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,MICU,P,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,ICU,P,2,2,0,0,0,0,0,,,,
4/13/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 3,ICU,P,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 4,ICU,P,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 5,ICU,P,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,,,,
4/13/2020,Float,ICU,P,0,0,0,1,0,0,0,,,,
4/13/2020,Hospital 1,SICU,N,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 3,ICU,N,1,1,0,0,0,0,0,,,,
4/13/2020,Hospital 4,ICU,N,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,,,,
4/13/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,,,,
4/13/2020,Float,ICU,N,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 1,SICU,A,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 1,MICU,A,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 3,ICU,A,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 4,ICU,A,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 5,ICU,A,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,,,,
4/14/2020,Float,ICU,A,0,0,0,4,0,0,0,,,,
4/14/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,,,,
4/14/2020,Float,ICU,D,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 1,MICU,q11,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,,,,
4/14/2020,Float,ICU,q11,0,0,0,4,0,0,0,,,,
4/14/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,,,,
4/14/2020,Float,ICU,E,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 1,SICU,P,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 1,MICU,P,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,ICU,P,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 3,ICU,P,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 4,ICU,P,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 5,ICU,P,1,1,0,0,0,0,0,,,,
4/14/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,,,,
4/14/2020,Float,ICU,P,0,0,0,3,0,0,0,,,,
4/14/2020,Hospital 1,SICU,N,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 2,ICU,N,2,2,0,0,0,0,0,,,,
4/14/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 3,ICU,N,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 4,ICU,N,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,,,,
4/14/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,,,,
4/14/2020,Float,ICU,N,0,0,0,1,0,0,0,,,,
4/15/2020,Hospital 1,SICU,A,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 1,MICU,A,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 3,ICU,A,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 4,ICU,A,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 5,ICU,A,2,2,0,0,0,0,0,1 PB,,,
4/15/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,,,,
4/15/2020,Float,ICU,A,0,0,0,6,0,0,0,,,,
4/15/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,,,,
4/15/2020,Float,ICU,D,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 1,MICU,q11,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,,,,
4/15/2020,Float,ICU,q11,0,0,0,6,0,0,0,,,,
4/15/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,,,,
4/15/2020,Float,ICU,E,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 1,SICU,P,1,1,0,0,0,0,0,1 PB,,,
4/15/2020,Hospital 1,MICU,P,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,ICU,P,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 3,ICU,P,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 4,ICU,P,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 5,ICU,P,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,,,,
4/15/2020,Float,ICU,P,0,0,0,1,0,0,0,,,,
4/15/2020,Hospital 1,SICU,N,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 3,ICU,N,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 4,ICU,N,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,,,,
4/15/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,,,,
4/15/2020,Float,ICU,N,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 1,SICU,A,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 1,MICU,A,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 3,ICU,A,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 4,ICU,A,1,1,0,0,0,0,0,,,,
4/16/2020,Hospital 5,ICU,A,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,,,,
4/16/2020,Float,ICU,A,0,0,0,3,0,0,0,,,,
4/16/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,,,,
4/16/2020,Float,ICU,D,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 1,MICU,q11,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,,,,
4/16/2020,Float,ICU,q11,0,0,0,7,0,0,0,,,,
4/16/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,,,,
4/16/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,,,,
4/16/2020,Float,ICU,E,0,0,0,1,0,0,0,,,,
4/16/2020,Hospital 1,SICU,P,1,1,0,0,0,0,0,1 PB,,,
